,title,img_path,hashtag,colors
919,모노톤 캐주얼,./image/image_920.jpg,"['겨울', '캐주얼', '감마갤러리', '기타 스니커즈', '메신저/크로스 백', '바우프', '벗딥', '숏패딩/숏헤비 아우터', '에프씨엠엠', '캡/야구 모자', '클라시코', '트레이닝/조거 팬츠', '펀치드렁크파티즈', '후드 티셔츠', '모노톤', '꾸안꾸', '와이드핏', '컬러블록']","[[ 34  35  39]
 [255 255 255]]"
920,훈훈하게 완성,./image/image_921.jpg,"['겨울', '캐주얼', '겨울 기타 코트', '니트/스웨터', '데님 팬츠', '로드 존 그레이', '뷰맵', '수아레', '안경', '에코백', '엘칸토', '와르', '캔버스/단화', ' 더플코트', '워싱', '로고플레이', '남친룩']","[[230 230 222]
 [ 35  35  43]
 [137 149 161]
 [186 159 116]
 [ 64  51   7]
 [255 247 163]
 [136 123  19]
 [184 112 132]]"
921,꾸안꾸가 대세,./image/image_922.jpg,"['겨울', '캐주얼', '네이키드니스', '데님 팬츠', '로얄라이프', '바이닉', '백팩', '비니', '숏패딩/숏헤비 아우터', '슈퍼서브', '아디다스', '예일', '패션스니커즈화', '후드 티셔츠', '캠퍼스', '로고플레이', '워싱', '꾸안꾸']","[[ 76  75  81]
 [201 201 203]
 [  0   0   5]
 [ 37  35  84]
 [106 143 185]]"
922,스키 타러 가는 날,./image/image_923.jpg,"['겨울', '스포츠', '디미토', '부츠', '선글라스', '숏 패딩/숏 헤비 아우터', '슈마커', '스포츠 선글라스', '스프레드', '아이엑스 나인', '장갑', '조거 팬츠', '지프로그', '후드 티셔츠', '스포티', '보더룩', '레저스포츠', '컬러블록', '레터링', '와펜', '눈']","[[180 175 172]
 [ 20  22  34]
 [ 91  95  98]
 [246 148  49]
 [214 194 253]
 [ 41  21  80]
 [ 95  22   7]
 [ 72 137 191]
 [105 149  60]
 [252 255 182]
 [180 230  95]
 [ 49  49  11]
 [201  54  64]
 [162 126  68]
 [119 191 154]
 [176 110 111]
 [193 255 255]]"
923,스포티한 멋,./image/image_924.jpg,"['겨울', '스포츠', '기타상의', '디미토', '부츠', '숏 패딩/숏 헤비 아우터', '스프레드', '에버라스트 슈즈', '웨이스트 백', '일자 팬츠', '장갑', '지프로그', '스포티', '보더룩', '레저스포츠', '컬러블록', '눈', '네온', '컬러포인트']","[[ 36  35  40]
 [255 142 208]
 [252 255 255]
 [135  66 111]
 [ 93 113 104]]"
924,활동성 보장,./image/image_925.jpg,"['겨울', '스포츠', '88리미티드', '기타 바지', '디미토', '볼캡', '스키/스노우보드 용품', '아노락 재킷', '엘오지', '장갑', '지프로그', '캡/야구 모자', '케이투 스노우보딩', '하프 패딩/하프 헤비 아우터', '스포티', '보더룩', '레저스포츠', '컬러블록', '눈']","[[ 63  66  85]
 [248 248 248]
 [151 166 185]
 [ 38  52 127]
 [ 36  42  16]]"
925,따뜻한 게 최고,./image/image_926.jpg,"['겨울', '스포츠', '기타 바지', '디미토', '래플리카', '선글라스', '스키/스노우보드 용품', '스포츠 선글라스', '장갑', '지프로그', '케이투 스노우보딩', '패딩 베스트', '후드 티셔츠', '아이엑스 나인', '스포티', '보더룩', '레저스포츠', '컬러블록', '리버서블', '눈']","[[160 148  98]
 [ 43  43  43]
 [213 208 204]
 [120 121 125]
 [ 61  63   0]]"
926,겨울을 즐기는 법,./image/image_927.jpg,"['겨울', '스포츠', '기타 바지', '디미토', '볼캡', '숏 패딩/숏 헤비 아우터', '스키/스노우보드 용품', '아노락 재킷', '웨이스트 백', '지프로그', '캡/야구 모자', '케이투 스노우보딩', '패딩 베스트', '엘오지', '스포티', '보더룩', '레저스포츠', '컬러포인트', '네온', '리버서블', '콜라보', '눈']","[[ 27  28  32]
 [248 248 248]
 [222 253  74]
 [140 164  68]
 [ 50  62   0]
 [ 99 100 104]
 [240 253 183]
 [ 24  18  66]
 [175 167 208]
 [ 77  62 165]]"
927,귀엽게 완성,./image/image_928.jpg,"['걸리시', '겨울', '귀걸이', '기호', '낫 유어 로즈', '무스탕/퍼', '미디스커트', '부츠', '에잇세컨즈', '오스트카카', '카디건', '키르시', '토트백', '펄리모어', '여친룩', '짧치', '체크', '퍼', '크롭', '플리츠', '롱부츠']","[[ 85  53  32]
 [191 143  77]
 [113 114 116]
 [  4   0   0]]"
928,감각 있어,./image/image_929.jpg,"['겨울', '캐주얼', '니트/스웨터', '라퍼지 포 우먼', '로에일', '롱스커트', '부츠', '숄더백', '숏패딩/숏헤비 아우터', '스퀘어라인', '어글리즈', '장갑', '포이어', '할렌', '체크', '워싱', 'A라인']","[[ 69  46  30]
 [ 73  97 121]
 [145  95  46]
 [255 252 232]
 [  5  25  50]
 [ 39  51 125]
 [ 19  74  43]
 [196 198 101]
 [213 158 215]]"
929,독보적 아우라,./image/image_930.jpg,"['겨울', '스트릿', '데님 팬츠', '디스이즈네버댓', '맥앤칩스', '배디', '백팩', '비니', '숏패딩/숏헤비 아우터', '엘이이와이', '이퓨원트', '후드 티셔츠', '유니크', '힙합', '심볼', '와이드핏', '크롭', '그래픽']","[[ 56  57  52]
 [ 84 110 145]
 [  3  34  81]
 [148 132 109]]"
930,꾸안꾸의 정석,./image/image_931.jpg,"['겨울', '캐주얼', '글림퍼', '롱패딩/롱헤비 아우터', '맨투맨/스웨트셔츠', '메이드모먼', '에코백', '캡/야구 모자', '쿠키시', '토마스모어', '패션스니커즈화', '페이퍼보이', '셋업코디', '꾸안꾸', '편안한', '컬러블록', '코듀로이']","[[178 178 166]
 [ 27  28  33]
 [ 97  95  80]]"
931,로맨틱 감성,./image/image_932.jpg,"['겨울', '로맨틱', '겨울 더블 코트', '니트/스웨터', '닉앤니콜', '데님 팬츠', '메신저/크로스 백', '목걸이/펜던트', '미쏘', '부츠', '세인트스코트런던', '스퍼', '와르', '크로스백', '폴스부띠끄', '데이트', '하객', '소개팅', '부츠컷', '셔링', '더블코트']","[[ 21  25  37]
 [ 92  88  77]
 [255 255 251]]"
932,편안한 하루,./image/image_933.jpg,"['겨울', '캐주얼', '네스티팜', '네이키드블러드17', '러닝하이', '미디스커트', '부츠', '비니', '숏패딩/숏헤비 아우터', '어글리즈', '에이 바이 에이', '에코백', '유씨엘에이', '후드 티셔츠', '레터링', '편안한', '꾸안꾸', 'H라인']","[[ 18  18  18]
 [ 97  95 106]
 [255 255 255]
 [206 171 141]
 [110  63  43]]"
933,산뜻하게 꾸며봐,./image/image_934.jpg,"['겨울', '캐주얼', '데님 팬츠', '맨투맨/스웨트셔츠', '숄더백', '숏패딩/숏헤비 아우터', '스누지', '애드오프', '엠블러', '장갑', '캔버스/단화', '포즈간츠', '프루아', '후아유', '그래픽', '워싱', '키높이', '화사한', '파스텔']","[[234 232 194]
 [146 146  94]
 [243 176 108]
 [187 127 191]
 [ 90  95 117]
 [206 116 116]
 [209 200  81]]"
934,컬러 포인트,./image/image_935.jpg,"['겨울', '스포츠', '네이키드니스', '디스이즈네버댓', '맨투맨/스웨트셔츠', '배드블러드', '백팩', '숏패딩/숏헤비 아우터', '아식스', '아웃도어 프로덕츠', '캡/야구 모자', '트래블', '트레이닝/조거 팬츠', '패션스니커즈화', '플레어업', '고프코어', '스포티', '카고', '화사한', '컬러포인트']","[[239 238 234]
 [ 18  84  83]
 [  9  19  31]
 [112  80  91]
 [185 184 128]
 [255 179 223]]"
935,윈터 고프코어,./image/image_936.jpg,"['겨울', '스포츠', '노매뉴얼', '디써티원', '백팩', '베스트', '살로몬 스포츠스타일', '숏패딩/숏헤비 아우터', '수프라', '스컬프터', '엄브로', '캡/야구 모자', '트레이닝/조거 팬츠', '패션스니커즈화', '필루미네이트', '후드 티셔츠', '고프코어', '스포티', '로고플레이', '컬러블록', '카고']","[[ 61  65  51]
 [ 66   4  25]
 [ 60 128 103]
 [154   5  43]
 [152  75 109]
 [223 181 203]]"
936,아웃도어 룩 추천,./image/image_937.jpg,"['겨울', '스포츠', '1989스탠다드', '그라미치', '나일론/코치 재킷', '맨투맨/스웨트셔츠', '비니', '비씨씨', '아식스', '아크테릭스', '웨이스트 백', '코튼 팬츠', '트렉스타752', '패션스니커즈화', '하프 패딩/하프 헤비 아우터', '힐리먼트', '고프코어', '스포티', '와이드핏', '고어텍스', '심볼', '모노톤']","[[ 45  45  47]
 [255 255 253]]"
937,디테일이 돋보여,./image/image_938.jpg,"['겨울', '캐주얼', '그리너리 크리드', '널디', '데님 팬츠', '몬스터리퍼블릭', '반스', '백팩', '숏패딩/숏헤비 아우터', '안경', '앰버옵티컬', '이스트쿤스트', '캔버스/단화', '후드 티셔츠', '그라데이션', '그래픽', '컬러포인트', '편안한', '핀턱', '캠퍼스']","[[ 30  31  26]
 [197 195 196]
 [223 203  70]
 [105  99 109]
 [ 89  75  28]
 [177 166 104]
 [ 46  31  72]
 [255 255 205]]"
938,데이트 있는 날,./image/image_939.jpg,"['겨울', '댄디', '겨울 더블 코트', '니트/스웨터', '데님 팬츠', '라퍼지스토어', '메신저/크로스 백', '부츠', '브래드 스튜디오', '브랜디드', '블루종/MA-1', '비엔베투', '소신', '아르반', '팔찌', '필루미네이트', '뉴트럴톤', '데이트', '미니멀', '더블코트']","[[227 226 222]
 [ 62  48  35]]"
939,오늘의 패션,./image/image_940.jpg,"['겨울', '캐주얼', '기타 바지', '더바이닐하우스', '메신저/크로스 백', '벗딥', '브라운브레스', '숏패딩/숏헤비 아우터', '스티그마', '스페이드클럽서울', '캔버스/단화', '캡/야구 모자', '컨버스', '후드 티셔츠', '스티치', '꾸안꾸']","[[ 23  23  23]
 [110 103  97]
 [ 71 154 246]
 [ 39  43  91]
 [ 47  66   2]
 [ 74  88 211]]"
940,유니크한 감성,./image/image_941.jpg,"['겨울', '스트릿', '매스노운', '맨투맨/스웨트셔츠', '목걸이/펜던트', '브이투', '비니', '숏패딩/숏헤비 아우터', '코튼 팬츠', '크럼프', '피스오브마인드', '마즈', '그래픽', '심볼', '올블랙', '글로시', '힙합', '유니크', '체인']","[[17 15 16]
 [96 94 95]]"
941,셋업 스타일링,./image/image_942.jpg,"['겨울', '캐주얼', '23.65', '내셔널지오그래픽', '메신저/크로스 백', '비니', '숏패딩/숏헤비 아우터', '슬리퍼', '제너', '코드그라피', '티엔피', '후드 티셔츠', '로고플레이', '셋업코디', '편안한']","[[ 40  41  43]
 [242 243 248]]"
942,미니멀 무드,./image/image_943.jpg,"['겨울', '댄디', '겨울 싱글 코트', '니트/스웨터', '데님 팬츠', '레더리', '메신저/크로스 백', '멜로스', '인사일런스', '캔버스/단화', '팔찌', '페이탈리즘', '폴루션', '하우데어', '데이트', '워싱', '미니멀', '컬러블록', '싱글코트']","[[ 66  67  69]
 [205 204 200]]"
943,힙하다 힙해,./image/image_944.jpg,"['겨울', '스트릿', '니트/스웨터', '데님 팬츠', '디스이즈네버댓', '목걸이/펜던트', '백팩', '숏패딩/숏헤비 아우터', '아조바이아조', '애끼', '크리틱', '토니호크', '유니크', '힙합', '심볼', '글로시', '스티치']","[[ 46  44  49]
 [171 115 142]
 [162 222 197]
 [ 91  26  68]
 [119 136 126]]"
944,이렇게 입어봐,./image/image_945.jpg,"['겨울', '캐주얼', '데님 팬츠', '맨투맨/스웨트셔츠', '밀리언코르', '숄더백', '숏패딩/숏헤비 아우터', '아디다스', '아웃스탠딩', '에이이에이이', '여밈', '쥬네스', '캡/야구 모자', '패션스니커즈화', '컬러블록', '레터링', '워싱']","[[111 127 150]
 [ 95  98  71]
 [  0   2   0]
 [ 42  50  86]
 [115 114 190]
 [146 166  97]]"
945,멋스러운 출근 룩,./image/image_946.jpg,"['겨울', '포멀', '247시리즈', '겨울 더블 코트', '구두', '러프넥', '로터프', '르마드', '리버스 지오지아', '브리프케이스', '셔츠/블라우스', '슈트 팬츠/슬랙스', '에이커츠', '오토매틱 아날로그', '유니온블루', '카디건', '단정한', '출근룩', '모노톤', '핀턱', '더블코트']","[[ 40  40  42]
 [115 114 119]
 [223 223 223]]"
946,하나로 끝내기,./image/image_947.jpg,"['겨울', '캐주얼', '겨울 기타 코트', '기타 스니커즈', '논플로어', '뉴발란스', '머플러', '백팩', '애프터눈라이브', '잔스포츠', '테디팝', '후드 티셔츠', '셋업코디', '편안한', '꾸안꾸', '체크', '캠퍼스', '레터링', '심볼']","[[ 80  78  83]
 [219 222 229]
 [  0   0   0]
 [246 193 141]
 [153  90  39]
 [ 70  24   0]
 [ 93  28  70]
 [ 64  68  17]
 [104  76 161]]"
947,디테일에 반해,./image/image_948.jpg,"['겨울', '스트릿', '니트/스웨터', '데님 팬츠', '디앤에스알', '메신저/크로스 백', '목걸이/펜던트', '세인트페인', '숏패딩/숏헤비 아우터', '오와이', '와이피와이 디자인 스튜디오', '제리백', '유니크', '힙합', '모노톤', '심볼', '카고', '퀼팅']","[[ 48  49  54]
 [254 255 255]]"
948,믿고 입는 코디,./image/image_949.jpg,"['겨울', '캐주얼', '그루브라임', '긴소매 티셔츠', '데님 팬츠', '리', '리복', '리트리버클럽', '맨투맨/스웨트셔츠', '밀로', '백팩', '숏패딩/숏헤비 아우터', '와르', '질스튜어트 스포츠 뉴욕', '캡/야구 모자', '패션스니커즈화', '캠퍼스', '레이어드룩', '그래픽', '꾸안꾸', '로고플레이', '레터링']","[[ 29  49  47]
 [147 120  93]
 [246 181  89]
 [222 241 149]
 [ 85  34 109]
 [133  51  29]
 [255 222 247]
 [128  70  94]
 [244 173 253]
 [135 111  11]
 [217 214  37]
 [250 207 172]
 [ 86  98 150]]"
949,감각적인 댄디 룩,./image/image_950.jpg,"['겨울', '댄디', '넌블랭크', '넘버링', '니트/스웨터', '니티드', '데님 팬츠', '목걸이/펜던트', '무스탕/퍼', '부츠', '브라이튼', '위더로드', '캐리어', '플레이스 스튜디오', '데이트', '여행', '레더', '콜라보', '핀턱', ' 무톤']","[[ 65  56  47]
 [243 240 235]
 [149 133 120]]"
950,편안한 게 최고,./image/image_951.jpg,"['겨울', '캐주얼', '247 서울', '메신저/크로스 백', '숏패딩/숏헤비 아우터', '스컬프터', '어널러코드', '얼티메이크', '장갑', '트레이닝/조거 팬츠', '패션스니커즈화', '페이퍼보이', '포니', '후드 티셔츠', '편안한', '꾸안꾸', '캠퍼스', '레터링', '핀턱']","[[233 229 220]
 [144 143 149]
 [  3   0   0]
 [ 84  65  48]]"
951,활동성 UP!,./image/image_952.jpg,"['겨울', '스포츠', '나이키', '노스페이스', '맨투맨/스웨트셔츠', '숏패딩/숏헤비 아우터', '아디다스', '아식스', '에프씨엠엠 풋볼', '웨이스트 백', '조거 팬츠', '패션스니커즈화', '스포티', '애슬레저룩', '로고플레이', '올블랙', '심볼', '편안한']","[[21 20 25]
 [91 90 88]]"
952,윈터 캐주얼 룩,./image/image_953.jpg,"['겨울', '캐주얼', '그로브', '롱스커트', '맨투맨/스웨트셔츠', '벤시몽', '숄더백', '숏패딩/숏헤비 아우터', '슬리퍼', '어그', '장갑', '케이크', '코르카', '크롭', '레더', '컬러블록', '레터링', '워싱', '맥시', 'H라인']","[[  0   0   0]
 [ 76  76  74]
 [ 96 119 163]]"
953,데일리로 딱!,./image/image_954.jpg,"['겨울', '캐주얼', '기타 스니커즈', '꼼파뇨', '더블유브이프로젝트', '라퍼지 포 우먼', '로아드로아', '맨투맨/스웨트셔츠', '머플러', '메신저/크로스 백', '숏패딩/숏헤비 아우터', '언노운 플라넷', '코튼 팬츠', '크로스백', '힐탑', '체크', '레터링', '캠퍼스', '꾸안꾸', '와이드핏']","[[ 58  59  77]
 [236 235 231]
 [113  75  54]
 [111 167 184]
 [238 194 121]
 [ 17 100  90]
 [232 146 131]]"
954,워너비 스타일,./image/image_955.jpg,"['겨울', '시크', '기타 바지', '니트/스웨터', '뚜오미오', '루에브르', '마뗑킴', '목걸이/펜던트', '무스탕/퍼', '배드블러드', '부츠', '숄더백', '스튜디오 해', '포이트', '퍼', '부츠컷', '컷아웃', '크롭']",[[28 28 26]]
955,센스 있는 매치,./image/image_956.jpg,"['겨울', '캐주얼', '리던', '맨투맨/스웨트셔츠', '미디스커트', '버킷/사파리햇', '숄더백', '숏패딩/숏헤비 아우터', '스튜디오니콜슨', '이자벨마랑', '질 샌더', '플랫 슈즈', '퀼팅', 'A라인', '핀턱', '럭셔리', '심볼', '로고플레이']","[[ 42  40  61]
 [255 254 251]
 [195  98  82]
 [109 101  88]
 [ 61   7   7]
 [231 175 162]]"
956,로맨틱하게,./image/image_957.jpg,"['겨울', '로맨틱', '겨울 기타 코트', '귀걸이', '니트/스웨터', '데님 팬츠', '루스', '막스마라', '미우미우', '부츠', '생로랑', '숄더백', '아크네 스튜디오', '에이골디', '부츠컷', '데이트', '소개팅', '럭셔리', '하객', '로고플레이']","[[153 117  91]
 [ 56  57  59]
 [255 255 241]
 [180 188 131]]"
957,뉴트럴 톤 홈 웨어,./image/image_958.jpg,"['겨울', '홈웨어', '노디자인', '양말', '여성 속옷 세트', '울랄라파자마', '캘빈클라인 언더웨어', '파우치 백', '헤이미스타타', '편안한', '언더웨어', '셋업코디', '체크', '레이스', '뉴트럴톤']","[[ 67  70  51]
 [109 161 115]
 [218 144 141]]"
958,오늘은 쉬는 날,./image/image_959.jpg,"['겨울', '홈웨어', '랑가주망', '맨투맨/스웨트셔츠', '배드블러드', '안경', '여성 속옷 세트', '원앤나인티', '캘빈클라인 언더웨어', '트레이닝/조거 팬츠', '플레인브랜드', '휴대폰 케이스', '편안한', '언더웨어', '모노톤', '로고플레이', '레터링']","[[191 191 193]
 [  0   0   2]
 [ 97  97  99]
 [105 122 191]
 [217 245 197]
 [ 74  76  10]
 [ 39  42  83]
 [ 55  81 200]
 [ 73  32   4]]"
959,귀여운 집순이 룩,./image/image_960.jpg,"['겨울', '홈웨어', '루이본', '무신사 스탠다드', '슬리퍼', '애니바디', '엘르이너웨어', '여성 속옷 세트', '헤어 액세서리', '편안한', '언더웨어', '화사한', '그래픽']","[[224 239 234]
 [255 133 164]
 [ 88   0  14]
 [112  77  83]
 [255  34 120]
 [ 15   0   0]
 [ 20  65  45]
 [180  41  48]
 [118 254 208]
 [107 173 145]]"
960,포근한 색감,./image/image_961.jpg,"['겨울', '홈웨어', '5252 바이 오아이오아이', '라이프시리즈', '맨투맨/스웨트셔츠', '슬로우애시드', '여성 속옷 세트', '오브니치', '코데즈컴바인 이너웨어', '트레이닝/조거 팬츠', '헤어 액세서리', '베개', '편안한', '언더웨어', '자수', '로고플레이', '뉴트럴톤', '스트라이프']","[[244 240 228]
 [157 151 139]]"
961,하나로 끝내기,./image/image_962.jpg,"['겨울', '홈웨어', '벤들스', '비브비브', '선데이디스코클럽', '여성 속옷 상의', '여성 속옷 하의', '이브니에', '헤어 액세서리', '컵/잔', '편안한', '언더웨어', '셋업코디', '스트라이프']","[[254 255 255]
 [ 23  26  33]]"
962,누구나 어울려,./image/image_963.jpg,"['겨울', '캐주얼', '내셔널 퍼블리시티', '라스트리조트', '메신저/크로스 백', '뮬라', '비니', '숏패딩/숏헤비 아우터', '유니온발란트', '캔버스/단화', '코드그라피', '코튼 팬츠', '피지컬 에듀케이션 디파트먼트', '후드 티셔츠', '자수', '벌룬핏', '꾸안꾸']","[[ 28  27  32]
 [ 94  97  78]
 [ 55 162 106]
 [248 187 203]
 [186 175  85]
 [210 202  13]
 [ 33 131 158]
 [  0  66  22]
 [ 99  64 104]
 [164 235 133]
 [193 216 255]
 [255 180 137]
 [124  62  47]]"
963,남다른 디테일,./image/image_964.jpg,"['겨울', '스트릿', '디퍼런트이즈.오케이', '레이어무드', '로코모티브', '맨투맨/스웨트셔츠', '목걸이/펜던트', '브라이언베리', '선글라스', '숏패딩/숏헤비 아우터', '크럼프', '트레이닝/조거 팬츠', '메탈릭', '그래픽', '심볼', '모노톤', '유니크', '힙합', '로고플레이', '체인', '컬러블록']","[[ 17  15  16]
 [ 93  92  88]
 [104  45  37]
 [183 131 109]]"
964,깔끔한 실루엣,./image/image_965.jpg,"['겨울', '포멀', '겨울 싱글 코트', '구두', '니트/스웨터', '데꼬로소', '데이', '로맨틱무브', '르마드', '모노노', '브렌슨', '브리프케이스', '슈트 팬츠/슬랙스', '카디건', '쿼츠 아날로그', '토르소', '단정한', '출근룩', '핀턱', '모노톤', ' 싱글코트']","[[ 17  17  17]
 [198 197 195]
 [ 97  96  94]]"
965,멋스러운 아웃핏,./image/image_966.jpg,"['겨울', '댄디', '겨울 싱글 코트', '논픽', '니트/스웨터', '르마드', '메신저/크로스 백', '세터', '슈트 팬츠/슬랙스', '안경', '에이카화이트', '캔버스/단화', '커스텀에이드', '프루아', '데이트', '뉴트럴톤', '미니멀', ' 싱글코트']","[[ 51  42  35]
 [224 215 206]
 [128  65  22]
 [140 129 111]
 [223 163 113]]"
966,데일리 스타일링,./image/image_967.jpg,"['겨울', '캐주얼', '그램 아운스 파운드', '기타 스니커즈', '노베스타', '닉앤니콜', '데님 팬츠', '로맨틱크라운', '르라레', '마테마틱', '메신저/크로스 백', '숏패딩/숏헤비 아우터', '캡/야구 모자', '후드 티셔츠', '캠퍼스', '꾸안꾸', '레터링']","[[141 141 151]
 [ 41  41  41]
 [230 229 235]
 [ 55  60 115]]"
967,눈에 띄는 멋,./image/image_968.jpg,"['겨울', '스트릿', '꼼파뇨', '나이스고스트클럽', '니트/스웨터', '데님 팬츠', '디스이즈네버댓', '라퍼', '메신저/크로스 백', '목걸이/펜던트', '숏패딩/숏헤비 아우터', '신트리플식스', '유니크', '힙합', '체인', '페이즐리', '워싱', '퀼팅', '와이드핏', '심볼']","[[ 20  20  20]
 [ 89  92  97]
 [255 255 255]]"
968,셋업 코디 추천,./image/image_969.jpg,"['겨울', '캐주얼', '노르딕아일랜드', '라이크더모스트', '백팩', '베이프릴', '숏패딩/숏헤비 아우터', '언아웃핏', '장갑', '클라시코', '패션스니커즈화', '후드 티셔츠', '셋업코디', '꾸안꾸', '편안한', '레터링', '캠퍼스']","[[161 161 161]
 [ 42  42  42]
 [  0   0  44]
 [255 247 255]
 [ 78  84 136]
 [133 103  69]
 [125  52  63]
 [ 32  39 130]
 [217 164 210]
 [242 165 139]]"
969,활동하기 좋아,./image/image_970.jpg,"['겨울', '스포츠', '르꼬끄', '맨투맨/스웨트셔츠', '백팩', '블랜더보틀', '숏패딩/숏헤비 아우터', '아식스', '엄브로', '에스릿 스튜디오', '텀블러', '패션스니커즈화', '셋업코디', '모노톤', '스포티', '편안한', '애슬레저룩', '로고플레이', '메쉬']",[[30 29 35]]
970,오늘의 캠퍼스 룩,./image/image_971.jpg,"['겨울', '캐주얼', '247 서울', '데님 팬츠', '머플러', '밀로', '백팩', '숏패딩/숏헤비 아우터', '엠엘비', '예일', '캔버스/단화', '포즈간츠', '후드 티셔츠', '1989스탠다드', '캠퍼스', '모노톤', '로고플레이', '워싱', '심볼', '체크', '와이드핏']","[[ 43  42  48]
 [255 255 251]
 [134 128  92]]"
971,유니크한 매치,./image/image_972.jpg,"['겨울', '스트릿', '기타 바지', '도미넌트', '메신저/크로스 백', '비바스튜디오', '숏패딩/숏헤비 아우터', '이티씨이', '캡/야구 모자', '플랙', '하이드아웃', '후드 티셔츠', '유니크', '힙합', '그래픽', '심볼', '컬러블록', '레터링', '레더', '로고플레이']","[[ 43  44  38]
 [ 71 118 110]
 [170 180  29]
 [118 120  36]
 [ 83  83 121]
 [100  30  56]
 [  8   5  52]
 [184 122 143]
 [103  27   1]
 [134 195 138]
 [221 255 255]
 [251 244 154]
 [ 17  61  10]
 [126 168 206]
 [ 44  18 119]
 [253 164 134]
 [166 133 240]]"
972,색감에 반해,./image/image_973.jpg,"['겨울', '아메리칸 캐주얼', '겨울 싱글 코트', '구두', '꼼파뇨', '니트/스웨터', '디미트리블랙', '런던트레디션', '머플러', '메신저/크로스 백', '모카신/보트 슈즈', '베스트', '스위치', '스코노', '와일드 브릭스', '유앤엘씨', '코튼 팬츠', '아메카지', '뉴트럴톤', '체크', '코듀로이', '핀턱', '와이드핏']","[[ 67  51  36]
 [247 242 236]
 [218 119  96]
 [120  44  18]]"
973,편하게 완성,./image/image_974.jpg,"['겨울', '캐주얼', '기타 신발', '긴소매 티셔츠', '더메이플시럽팩토리', '더프레치아', '세컨모놀로그', '숏패딩/숏헤비 아우터', '스코노', '윅', '캡/야구 모자', '커버낫', '토트백', '후드 집업', '편안한', '셋업코디', '로고플레이', '레터링']","[[155 151 140]
 [239 238 236]
 [ 75  71  60]]"
974,담백한 무드,./image/image_975.jpg,"['겨울', '포멀', '247 서울', '겨울 싱글 코트', '구두', '넌블랭크', '니트/스웨터', '머플러', '브리프케이스', '셔츠/블라우스', '슈트 팬츠/슬랙스', '에디션', '에잇세컨즈', '캠퍼', '프레드페리', '헤지스 맨 액세서리', '단정한', '출근룩', '레이어드룩', '테이퍼드핏', '심볼', ' 싱글코트']","[[ 31  31  29]
 [226 223 214]
 [107 106 102]
 [143 178 218]]"
975,매력 만점,./image/image_976.jpg,"['겨울', '캐주얼', '데님 팬츠', '르메르', '마르니', '맨투맨/스웨트셔츠', '머플러', '메신저/크로스 백', '발렌시아가', '셔츠/블라우스', '숏패딩/숏헤비 아우터', '써네이', '커먼프로젝트', '패션스니커즈화', '프라다', '럭셔리', '로고플레이', '레이어드룩', '테이퍼드핏', '모노톤']","[[ 28  28  28]
 [100 100 100]]"
976,추천하는 조합,./image/image_977.jpg,"['겨울', '캐주얼', '기타 스니커즈', '데님 팬츠', '맨투맨/스웨트셔츠', '메신저/크로스 백', '비니', '숏패딩/숏헤비 아우터', '써네이', '아페쎄', '오에이엠씨', '오트리', '텐씨', '럭셔리', '로고플레이', '스티치', '뉴트럴톤']","[[208 204 193]
 [117 101  68]
 [  7   0   0]
 [ 52  79  90]
 [ 21  38  90]
 [117 127 178]]"
977,힙하게 즐겨,./image/image_978.jpg,"['겨울', '스트릿', '긴소매 티셔츠', '네스티팬시클럽', '데님 팬츠', '디퍼런트이즈.오케이', '비니', '비터셀즈', '숄더백', '숏패딩/숏헤비 아우터', '크랭크', '크루치', '트레이닝 재킷', '유니크', '힙합', '와이드핏', '컬러블록', '심볼', '로고플레이', '그래픽', '래글런', '카고', '워싱', '메탈릭']","[[ 53  51  54]
 [102  26  13]
 [193  19  44]
 [234 233 249]
 [  0  87  29]
 [ 79  21  62]
 [141 125 135]
 [255  23  21]
 [ 63  55   0]
 [255 171 186]
 [160  13  83]]"
978,매력 만점,./image/image_979.jpg,"['겨울', '캐주얼', '고코리', '그로브', '니트/스웨터', '데님 팬츠', '락피쉬웨더웨어', '메신저/크로스 백', '부츠', '숏패딩/숏헤비 아우터', '아헤', '유르트', '장갑', '쟈습', '크로스백', '워싱', '키높이', '컬러블록']","[[ 75  82  88]
 [  0   0   4]
 [144 140 103]
 [155  82  63]]"
979,귀여운 걸리시 룩,./image/image_980.jpg,"['걸리시', '겨울', '그레이노이즈', '라츠유', '리', '맨투맨/스웨트셔츠', '목걸이/펜던트', '미니스커트', '부츠', '숄더백', '숏패딩/숏헤비 아우터', '스탠드오일', '인스턴트펑크', '티디앤', '여친룩', '짧치', '컬러블록', '그래픽', '스티치', '크롭', '리버서블']","[[ 32  42  67]
 [148  82  56]
 [165  93 133]
 [234 231 226]
 [128 159 127]
 [ 36  59 139]
 [ 37  78  64]
 [255 117 206]
 [112  97  12]
 [249 192  76]
 [ 60  28  17]
 [211 166 127]
 [180 155 239]]"
